experiment,split,method,setting,dataset,num_seeds,mIoU_percent,mIoU_seed_std_percent,foreground_mIoU_percent,foreground_mIoU_seed_std_percent,background_IoU_percent,background_IoU_seed_std_percent,foreground_Dice_percent,foreground_Dice_seed_std_percent,AUROC_percent,AUROC_seed_std_percent,absent_FP_area_percent,absent_FP_area_seed_std_percent
exp1,external_target,NACLIP,core_fixed,HAM10000,1,20.903738833030797,,12.88093108382018,,77.06339307750511,,23.913745895635472,,93.09177950394648,,4.024562551234876,
exp1,external_target,NACLIP,core_fixed,MedSeg,1,28.84383472416957,,8.881983172780277,,88.72938937833744,,18.491177849344666,,84.8513270342397,,3.086860581199722,
exp1,external_target,NACLIP,core_fixed,PH2,1,35.596545724599004,,23.244618483538574,,72.65232744778028,,33.964139693793044,,88.83377914978921,,7.785871311342456,
exp1,external_target,NACLIP,core_fixed,macro_average,1,35.95546209876977,,18.641190137782253,,81.46083507979807,,29.901944666278713,,88.87756458997616,,4.965764814592352,
exp1,external_target,NACLIP,source_static,Covid-QU-Ex,1,53.73080725019349,,20.272784049906768,,87.18883045048021,,31.439601942260197,,88.61914673144611,,,
exp1,external_target,NACLIP,source_static,HAM10000,1,15.6500672183475,,7.004165801305344,,76.17137713764258,,11.561788822825717,,92.9390167003469,,0.9915764069944466,
exp1,external_target,NACLIP,source_static,MedSeg,1,28.897970317197558,,8.171978803202022,,91.07594485918416,,16.226811989674133,,84.51207988191723,,1.985296872582766,
exp1,external_target,NACLIP,source_static,PH2,1,24.250555335354086,,9.121566345581062,,69.63752230467315,,15.256285993211002,,88.60860870624614,,1.4314740343502845,
exp1,external_target,NACLIP,source_static,macro_average,1,30.63235003027316,,11.1426237499988,,81.01841868799504,,18.621122186992764,,88.66971300498909,,1.4694491046424991,
exp1,external_target,NACLIP,conditional_grpo,Covid-QU-Ex,3,51.20612263652018,0.029392508590188257,15.684586013319498,0.05986639601408812,86.72765925972087,0.02651546690950627,25.35012908627553,0.07289648318901241,88.63368160467475,0.0009659545254871851,,
exp1,external_target,NACLIP,conditional_grpo,HAM10000,3,13.48929223370975,0.048008620091439844,4.665861102861203,0.0573984966080327,75.2533101496496,0.029794489495185775,6.492391816154377,0.11796436369605937,92.94536788609959,0.004676009418429792,0.8616826303754247,0.025208716166684186
exp1,external_target,NACLIP,conditional_grpo,MedSeg,3,27.407579293597145,0.4200385479460736,7.06449596516573,0.19138986993884127,88.43682927889137,1.106077223568821,13.603346603249191,0.22426875312820654,84.57826377437495,0.010201964360320068,4.222984439862444,0.8793095819740612
exp1,external_target,NACLIP,conditional_grpo,PH2,3,20.17517842612127,0.1182900512298142,3.993452194821233,0.14451294199803602,68.72035712002139,0.044825156412701204,7.916368964972585,0.31209465265592135,88.60091313486329,0.003048750441749664,1.1387215667338495,0.06513880559063777
exp1,external_target,NACLIP,conditional_grpo,macro_average,3,28.069543147487085,0.09193185670266525,7.852098819041917,0.024237383002128885,79.78453895207079,0.275921144139565,13.34055911766292,0.06702929068567738,88.68955660000314,0.00432594672239339,2.0744628789905724,0.3066007920890624
